nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
10,1.0,0.0,0.5,0.0,0.0,,18.0,23.0,32.0,asia,3942,8,1.208078384399414,17.602375507354736,True,v2,original_ranking,10,"[(4, 6), (0, 7), (0, 5), (0, 4), (2, 7), (1, 3), (0, 3), (2, 4), (2, 6), (1, 4)]",0,6.204416751861572,50.773096917428504
10,1.0,0.0,0.5,0.0,0.0,,18.0,19.0,36.0,asia,2778,8,1.208078384399414,17.784754991531372,True,v2,original_ranking,10,"[(4, 6), (0, 5), (0, 2), (1, 3), (5, 7), (2, 5), (0, 1), (1, 4), (0, 4), (5, 6)]",0,6.493759870529175,57.66062753931464
9,1.0,0.0,0.45,0.0,0.0,,17.0,29.0,42.0,asia,2804,8,1.208078384399414,17.728830575942993,True,v2,original_ranking,9,"[(5, 6), (0, 5), (4, 6), (2, 6), (2, 7), (2, 4), (0, 1), (0, 3), (1, 6)]",0,5.804130554199219,1.22465259287564
10,1.0,0.0,0.5,0.0,0.0,,18.0,20.0,36.0,asia,2145,8,1.208078384399414,17.603965044021606,True,v2,original_ranking,10,"[(0, 5), (0, 2), (6, 7), (4, 7), (5, 6), (3, 5), (0, 1), (2, 7), (4, 6), (0, 3)]",0,6.347604274749756,48.17165921704012
9,1.0,0.0,0.45,0.0,0.0,,17.0,25.0,35.0,asia,150,8,1.208078384399414,17.585509300231934,True,v2,original_ranking,9,"[(0, 4), (0, 1), (5, 6), (0, 2), (5, 7), (0, 3), (3, 5), (1, 4), (1, 3)]",0,6.763871192932129,59.79046671675076
10,1.0,0.0,0.5,0.0,0.0,,18.0,26.0,39.0,asia,8823,8,1.208078384399414,17.79028081893921,True,v2,original_ranking,10,"[(0, 7), (0, 3), (0, 5), (5, 6), (4, 7), (6, 7), (0, 1), (2, 6), (2, 4), (1, 6)]",0,5.734657287597656,31.79499519621982
10,1.0,0.0,0.5,0.0,0.0,,18.0,21.0,31.0,asia,4669,8,1.208078384399414,17.53024673461914,True,v2,original_ranking,10,"[(0, 4), (0, 1), (1, 4), (0, 2), (1, 3), (1, 6), (2, 6), (0, 3), (4, 7), (6, 7)]",0,6.803884983062744,35.59429078594962
9,1.0,0.0,0.45,0.0,0.0,,17.0,18.0,28.0,asia,6131,8,1.208078384399414,17.78865122795105,True,v2,original_ranking,9,"[(0, 5), (0, 2), (1, 6), (5, 7), (1, 3), (4, 6), (1, 4), (0, 1), (6, 7)]",0,5.728269338607788,56.0713809995183
8,0.875,0.125,0.35,0.125,0.125,0.125,14.0,24.0,32.0,asia,2617,8,1.208078384399414,17.752059936523438,True,v2,original_ranking,8,"[(0, 4), (0, 1), (0, 3), (5, 7), (2, 7), (4, 7), (0, 5), (0, 6)]",0,5.344336032867432,28.214575850591388
10,1.0,0.0,0.5,0.0,0.0,,18.0,20.0,36.0,asia,7166,8,1.208078384399414,17.613982677459717,True,v2,original_ranking,10,"[(5, 6), (1, 3), (6, 7), (0, 1), (3, 5), (2, 7), (4, 7), (0, 2), (1, 6), (0, 4)]",0,6.486324071884155,56.88328929446086
8,0.875,0.125,0.35,0.125,0.125,0.125,14.0,22.0,34.0,asia,1428,8,1.208078384399414,17.774139881134033,True,v2,original_ranking,8,"[(0, 5), (1, 7), (0, 4), (0, 6), (0, 3), (1, 3), (0, 7), (3, 5)]",0,5.651528835296631,15.044415551409516
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,24.0,32.0,asia,8328,8,1.208078384399414,17.74032711982727,True,v2,original_ranking,7,"[(0, 4), (0, 1), (0, 7), (0, 3), (2, 7), (5, 7), (0, 6)]",0,5.6834328174591064,16.931974040547704
9,1.0,0.0,0.45,0.0,0.0,,17.0,25.0,33.0,asia,8289,8,1.208078384399414,17.581430673599243,True,v2,original_ranking,9,"[(0, 1), (0, 4), (5, 6), (5, 7), (2, 7), (1, 6), (0, 3), (4, 6), (0, 2)]",0,6.348479509353638,36.95032279862796
8,0.875,0.125,0.35,0.125,0.125,0.125,15.0,19.0,29.0,asia,5978,8,1.208078384399414,17.63141441345215,True,v2,original_ranking,8,"[(0, 5), (0, 7), (0, 3), (0, 6), (0, 2), (4, 6), (1, 3), (1, 4)]",0,6.516216278076172,27.803728692761222
8,1.0,0.0,0.4,0.0,0.0,,16.0,34.0,34.0,asia,5511,8,1.208078384399414,17.61812734603882,True,v2,original_ranking,8,"[(0, 5), (0, 4), (3, 5), (2, 5), (5, 6), (2, 7), (1, 6), (0, 1)]",0,6.353739261627197,24.491448293012468
9,1.0,0.0,0.45,0.0,0.0,,17.0,26.0,36.0,asia,5864,8,1.208078384399414,17.588435173034668,True,v2,original_ranking,9,"[(0, 2), (0, 5), (1, 7), (2, 4), (5, 7), (2, 7), (4, 6), (1, 6), (1, 4)]",0,6.439951419830322,-23.403457306371763
10,1.0,0.0,0.5,0.0,0.0,,18.0,36.0,45.0,asia,606,8,1.208078384399414,17.35672616958618,True,v2,original_ranking,10,"[(0, 2), (0, 1), (2, 4), (1, 7), (2, 6), (0, 3), (4, 7), (6, 7), (1, 6), (3, 5)]",0,6.473845958709717,55.703583515723395
8,1.0,0.0,0.4,0.0,0.0,,16.0,24.0,37.0,asia,1933,8,1.208078384399414,17.582425594329834,True,v2,original_ranking,8,"[(4, 6), (0, 5), (0, 3), (6, 7), (1, 7), (2, 4), (5, 6), (0, 1)]",0,5.990073204040527,30.600990871575785
8,1.0,0.0,0.4,0.0,0.0,,16.0,30.0,30.0,asia,6071,8,1.208078384399414,17.621578216552734,True,v2,original_ranking,8,"[(0, 5), (2, 7), (5, 6), (0, 7), (1, 7), (4, 6), (3, 5), (6, 7)]",0,5.604411363601685,9.070601320756401
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,18.0,28.0,asia,5504,8,1.208078384399414,17.745018005371094,True,v2,original_ranking,7,"[(0, 5), (0, 2), (4, 7), (6, 7), (0, 6), (0, 1), (1, 4)]",0,5.192141056060791,-0.7567639238840194
7,0.8571,0.125,0.3,0.1429,0.125,0.1333,13.0,20.0,30.0,asia,5163,8,1.208078384399414,17.731907844543457,True,v2,original_ranking,7,"[(0, 1), (1, 3), (1, 4), (0, 7), (0, 5), (0, 6), (0, 2)]",0,5.492055416107178,48.94537626685091
8,1.0,0.0,0.4,0.0,0.0,,16.0,22.0,32.0,asia,2406,8,1.208078384399414,17.81308889389038,True,v2,original_ranking,8,"[(0, 3), (0, 7), (5, 6), (0, 1), (0, 5), (1, 4), (0, 2), (1, 6)]",0,5.5673828125,54.578651771966875
7,1.0,0.0,0.35,0.0,0.0,,15.0,27.0,35.0,asia,304,8,1.208078384399414,17.411228895187378,True,v2,original_ranking,7,"[(0, 1), (0, 4), (0, 2), (0, 5), (1, 6), (0, 3), (5, 6)]",0,7.61139178276062,24.565580310896497
8,1.0,0.0,0.4,0.0,0.0,,16.0,25.0,33.0,asia,3391,8,1.208078384399414,17.761247396469116,True,v2,original_ranking,8,"[(0, 2), (0, 3), (4, 6), (1, 6), (5, 6), (0, 7), (0, 1), (6, 7)]",0,5.513570785522461,28.48113662370116
10,1.0,0.0,0.5,0.0,0.0,,18.0,32.0,40.0,asia,359,8,1.208078384399414,17.770343780517578,True,v2,original_ranking,10,"[(0, 4), (0, 3), (2, 4), (1, 7), (2, 6), (5, 7), (0, 5), (1, 6), (1, 4), (5, 6)]",0,5.6096227169036865,29.460397661343904
9,1.0,0.0,0.45,0.0,0.0,,17.0,22.0,40.0,asia,9096,8,1.208078384399414,17.61774444580078,True,v2,original_ranking,9,"[(0, 2), (6, 7), (0, 4), (5, 7), (2, 7), (5, 6), (0, 3), (2, 5), (0, 5)]",0,6.160465240478516,39.62871391689441
8,1.0,0.0,0.4,0.0,0.0,,16.0,23.0,39.0,asia,3533,8,1.208078384399414,17.815269947052002,True,v2,original_ranking,8,"[(0, 7), (1, 6), (5, 6), (0, 4), (0, 2), (1, 3), (3, 5), (0, 1)]",0,5.6190807819366455,38.96045554412659
8,1.0,0.0,0.4,0.0,0.0,,16.0,28.0,41.0,asia,4125,8,1.208078384399414,17.755743503570557,True,v2,original_ranking,8,"[(0, 3), (0, 2), (5, 6), (0, 4), (0, 1), (2, 7), (6, 7), (2, 6)]",0,5.073015213012695,24.13500012314085
8,1.0,0.0,0.4,0.0,0.0,,16.0,25.0,31.0,asia,3094,8,1.208078384399414,17.573734760284424,True,v2,original_ranking,8,"[(5, 6), (1, 6), (5, 7), (2, 6), (2, 4), (6, 7), (4, 7), (1, 3)]",0,5.916625022888184,20.061149090500855
7,1.0,0.0,0.35,0.0,0.0,,15.0,27.0,41.0,asia,6398,8,1.208078384399414,17.70926833152771,True,v2,original_ranking,7,"[(4, 6), (5, 6), (2, 6), (2, 4), (3, 5), (1, 3), (2, 7)]",0,5.377761363983154,5.278123021120473
6,0.8333,0.0588,0.1316,0.0,0.0,,21.0,47.0,50.0,sachs,7816,11,11.143790245056152,184.9869031906128,True,v2,original_ranking,6,"[(6, 8), (4, 10), (3, 7), (1, 4), (3, 4), (3, 6)]",0,13.750452041625977,4.850055643687991
7,0.7143,0.1176,0.1316,0.1429,0.0588,0.0833,20.0,50.0,58.0,sachs,3578,11,11.143790245056152,187.21615958213806,True,v2,original_ranking,7,"[(0, 5), (3, 5), (5, 7), (1, 5), (4, 8), (8, 10), (3, 4)]",0,15.363455533981323,4.603590739675144
8,1.0,0.0,0.2105,0.0,0.0,,25.0,52.0,52.0,sachs,2656,11,11.143790245056152,186.4146409034729,True,v2,original_ranking,8,"[(4, 6), (6, 8), (5, 7), (6, 10), (1, 5), (6, 7), (1, 10), (3, 4)]",0,14.438456058502197,24.563592332060757
5,1.0,0.0,0.1316,0.0,0.0,,21.0,58.0,58.0,sachs,2688,11,11.143790245056152,186.519633769989,True,v2,original_ranking,5,"[(2, 4), (5, 8), (4, 8), (5, 10), (1, 4)]",0,15.810703754425049,-110.78195649335804
8,1.0,0.0,0.2105,0.0,0.0,,25.0,53.0,53.0,sachs,2494,11,11.143790245056152,185.67341542243958,True,v2,original_ranking,8,"[(2, 6), (5, 7), (2, 5), (6, 8), (4, 6), (2, 9), (1, 5), (0, 5)]",0,14.592460870742798,-53.352204053104195
5,1.0,0.0,0.1316,0.0,0.0,,22.0,53.0,53.0,sachs,183,11,11.143790245056152,186.82706999778748,True,v2,original_ranking,5,"[(6, 7), (6, 10), (3, 6), (2, 6), (0, 10)]",0,9.169528722763062,-33.56387909246231
6,1.0,0.0,0.1579,0.0,0.0,,23.0,53.0,53.0,sachs,7977,11,11.143790245056152,184.7891185283661,True,v2,original_ranking,6,"[(0, 6), (3, 6), (1, 6), (6, 7), (3, 5), (4, 6)]",0,15.688361167907715,-64.62616556221317
5,0.8,0.0588,0.1053,0.0,0.0,,20.0,50.0,53.0,sachs,3199,11,11.143790245056152,185.1981339454651,True,v2,original_ranking,5,"[(4, 5), (4, 9), (0, 5), (0, 6), (3, 7)]",0,13.592154264450073,-99.69433153088049
5,0.8,0.0588,0.1053,0.0,0.0,,20.0,52.0,60.0,sachs,316,11,11.143790245056152,185.01541686058044,True,v2,original_ranking,5,"[(0, 9), (4, 9), (1, 10), (9, 10), (4, 8)]",0,16.03373694419861,-172.01803108601715
7,0.8571,0.0588,0.1579,0.0,0.0,,22.0,51.0,59.0,sachs,8266,11,11.143790245056152,186.01346158981323,True,v2,original_ranking,7,"[(2, 10), (1, 6), (2, 5), (4, 8), (1, 10), (5, 7), (6, 7)]",0,14.611340284347534,-79.2864731687109
9,0.8889,0.0588,0.2105,0.0,0.0,,24.0,52.0,60.0,sachs,1532,11,11.143790245056152,186.13835453987122,True,v2,original_ranking,9,"[(4, 5), (9, 10), (6, 7), (3, 6), (4, 9), (3, 9), (4, 8), (2, 5), (5, 7)]",0,13.642512798309326,13.831617474701442
7,1.0,0.0,0.1842,0.0,0.0,,24.0,60.0,60.0,sachs,1009,11,11.143790245056152,185.34461283683777,True,v2,original_ranking,7,"[(1, 5), (5, 8), (1, 10), (0, 8), (3, 5), (9, 10), (8, 9)]",0,16.448567628860474,-62.55957012227272
4,0.75,0.0588,0.0789,0.0,0.0,,19.0,51.0,59.0,sachs,2250,11,11.143790245056152,197.17466926574707,True,v2,original_ranking,4,"[(5, 7), (4, 5), (2, 4), (4, 8)]",0,14.407293319702148,-91.09878893428814
6,0.8333,0.0588,0.1316,0.0,0.0,,21.0,49.0,57.0,sachs,4447,11,11.143790245056152,196.10758996009827,True,v2,original_ranking,6,"[(3, 4), (9, 10), (2, 10), (4, 9), (4, 8), (1, 2)]",0,16.554619073867798,-112.40431457586422
5,0.8,0.0588,0.1053,0.0,0.0,,20.0,50.0,58.0,sachs,2415,11,11.143790245056152,196.45698833465576,True,v2,original_ranking,5,"[(5, 7), (3, 4), (4, 5), (4, 10), (4, 8)]",0,16.795181035995483,-80.52638806057269
4,1.0,0.0,0.1053,0.0,0.0,,21.0,53.0,53.0,sachs,3595,11,11.143790245056152,197.12884879112244,True,v2,original_ranking,4,"[(1, 5), (6, 8), (1, 6), (1, 9)]",0,13.859668493270874,-128.03989230050982
8,1.0,0.0,0.2105,0.0,0.0,,23.0,58.0,58.0,sachs,4187,11,11.143790245056152,196.48790574073792,True,v2,original_ranking,8,"[(6, 8), (3, 4), (6, 7), (2, 5), (4, 10), (5, 7), (0, 7), (4, 8)]",0,14.019851922988892,-31.062335678777238
10,1.0,0.0,0.2632,0.0,0.0,,26.0,59.0,59.0,sachs,4135,11,11.143790245056152,194.80835342407227,True,v2,original_ranking,10,"[(5, 10), (0, 5), (3, 9), (0, 2), (4, 8), (9, 10), (5, 7), (1, 9), (1, 5), (0, 8)]",0,17.848995447158813,42.55169876886417
5,1.0,0.0,0.1316,0.0,0.0,,22.0,53.0,53.0,sachs,5174,11,11.143790245056152,197.23354244232178,True,v2,original_ranking,5,"[(5, 8), (4, 5), (5, 7), (1, 5), (3, 5)]",0,13.2030029296875,43.42175386655162
7,1.0,0.0,0.1842,0.0,0.0,,24.0,52.0,53.0,sachs,5303,11,11.143790245056152,195.11857151985168,True,v2,original_ranking,7,"[(5, 7), (0, 5), (6, 8), (4, 5), (0, 9), (4, 6), (1, 10)]",0,14.5781991481781,-87.99612029746439
9,0.8889,0.0588,0.2105,0.0,0.0,,24.0,50.0,58.0,sachs,3942,11,11.143790245056152,194.0822355747223,True,v2,original_ranking,9,"[(2, 9), (9, 10), (2, 4), (1, 5), (7, 9), (4, 5), (3, 4), (5, 7), (4, 8)]",0,14.096097230911255,42.25983800380948
6,0.8333,0.0588,0.1316,0.0,0.0,,20.0,57.0,60.0,sachs,2778,11,11.143790245056152,194.9525420665741,True,v2,original_ranking,6,"[(6, 8), (6, 10), (4, 8), (1, 6), (3, 7), (3, 6)]",0,14.132134199142456,25.84603969809562
6,1.0,0.0,0.1579,0.0,0.0,,23.0,53.0,53.0,sachs,2804,11,11.143790245056152,193.7753779888153,True,v2,original_ranking,6,"[(0, 6), (2, 9), (6, 10), (1, 9), (8, 9), (9, 10)]",0,14.574892520904541,-138.00062399120839
3,0.6667,0.0588,0.0526,0.0,0.0,,18.0,51.0,59.0,sachs,2145,11,11.143790245056152,194.34532761573792,True,v2,original_ranking,3,"[(4, 8), (2, 10), (2, 9)]",0,14.503779172897339,-162.89138730614923
3,1.0,0.0,0.0789,0.0,0.0,,20.0,52.0,60.0,sachs,150,11,11.143790245056152,194.09890723228455,True,v2,original_ranking,3,"[(2, 6), (6, 10), (0, 8)]",0,15.360852718353271,-149.25864025434976
6,1.0,0.0,0.1579,0.0,0.0,,23.0,52.0,52.0,sachs,8823,11,11.143790245056152,195.4919891357422,True,v2,original_ranking,6,"[(0, 6), (6, 10), (1, 6), (2, 4), (6, 7), (2, 6)]",0,14.647104978561401,-26.853328548146145
8,1.0,0.0,0.2105,0.0,0.0,,25.0,53.0,53.0,sachs,4669,11,11.143790245056152,193.80511093139648,True,v2,original_ranking,8,"[(0, 6), (5, 10), (6, 7), (1, 5), (6, 8), (2, 6), (4, 5), (5, 7)]",0,14.143986463546753,25.663520877110365
7,1.0,0.0,0.1842,0.0,0.0,,24.0,53.0,53.0,sachs,6131,11,11.143790245056152,195.7998378276825,True,v2,original_ranking,7,"[(6, 8), (0, 9), (1, 6), (0, 5), (4, 5), (6, 10), (5, 7)]",0,14.33815336227417,-96.16667637192985
6,0.8333,0.0588,0.1316,0.0,0.0,,21.0,50.0,53.0,sachs,2617,11,11.143790245056152,195.10720252990723,True,v2,original_ranking,6,"[(3, 5), (5, 8), (0, 5), (4, 5), (3, 7), (5, 10)]",0,14.390459775924683,-0.13354250428229808
4,1.0,0.0,0.1053,0.0,0.0,,21.0,51.0,60.0,sachs,7166,11,11.143790245056152,195.47476077079773,True,v2,original_ranking,4,"[(2, 6), (0, 8), (1, 10), (2, 5)]",0,9.771389961242676,-94.82296385546269
8,1.0,0.0,0.2105,0.0,0.0,,25.0,53.0,53.0,sachs,1428,11,11.143790245056152,193.84362125396729,True,v2,original_ranking,8,"[(5, 8), (5, 10), (3, 5), (6, 7), (6, 8), (2, 6), (0, 5), (0, 6)]",0,15.493520021438599,-35.78123161433
3,0.6667,0.0588,0.0526,0.0,0.0,,18.0,48.0,51.0,sachs,8328,11,11.143790245056152,194.53491258621216,True,v2,original_ranking,3,"[(3, 4), (4, 10), (3, 7)]",0,15.91414499282837,-74.60342704231023
5,1.0,0.0,0.1316,0.0,0.0,,22.0,53.0,53.0,sachs,8289,11,11.143790245056152,196.9286391735077,True,v2,original_ranking,5,"[(4, 5), (5, 10), (1, 5), (3, 5), (5, 8)]",0,14.079917907714844,-42.78852313730488
10,0.9,0.0588,0.2368,0.1,0.0588,0.0741,26.0,51.0,51.0,sachs,5978,11,11.143790245056152,197.19903922080994,True,v2,original_ranking,10,"[(5, 7), (9, 10), (6, 7), (0, 9), (0, 6), (8, 10), (3, 6), (2, 10), (1, 5), (1, 9)]",0,14.656360387802124,4.60168089074013
6,1.0,0.0,0.1579,0.0,0.0,,23.0,58.0,58.0,sachs,5511,11,11.143790245056152,193.87123560905457,True,v2,original_ranking,6,"[(6, 8), (6, 7), (2, 10), (0, 2), (0, 8), (2, 6)]",0,16.61513900756836,-96.89310797454114
8,1.0,0.0,0.2105,0.0,0.0,,25.0,53.0,53.0,sachs,5864,11,11.143790245056152,194.63436269760132,True,v2,original_ranking,8,"[(0, 5), (1, 10), (3, 6), (5, 10), (6, 7), (5, 8), (0, 6), (1, 6)]",0,14.974418640136719,-8.0091600334702
6,0.8333,0.0588,0.1316,0.0,0.0,,21.0,51.0,59.0,sachs,606,11,11.143790245056152,193.3973388671875,True,v2,original_ranking,6,"[(3, 5), (2, 5), (2, 9), (5, 7), (4, 8), (3, 4)]",0,15.504833698272705,-51.36970959144733
8,0.875,0.0588,0.1842,0.0,0.0,,23.0,52.0,60.0,sachs,1933,11,11.143790245056152,196.452250957489,True,v2,original_ranking,8,"[(8, 9), (3, 5), (5, 7), (3, 6), (4, 8), (1, 5), (7, 9), (9, 10)]",0,14.725474119186401,-37.689101909279536
7,1.0,0.0,0.1842,0.0,0.0,,24.0,53.0,53.0,sachs,6071,11,11.143790245056152,194.89318013191223,True,v2,original_ranking,7,"[(1, 5), (3, 5), (0, 5), (0, 9), (5, 8), (1, 6), (6, 10)]",0,14.575423240661621,-68.81498079853876
3,1.0,0.0,0.0789,0.0,0.0,,20.0,53.0,53.0,sachs,5504,11,11.143790245056152,193.94640445709229,True,v2,original_ranking,3,"[(5, 10), (5, 8), (4, 5)]",0,16.87896990776062,-174.00880699394924
6,0.8333,0.0588,0.1316,0.1667,0.0588,0.087,20.0,59.0,60.0,sachs,5163,11,11.143790245056152,194.38630318641663,True,v2,original_ranking,6,"[(6, 10), (6, 8), (8, 10), (1, 6), (0, 8), (4, 8)]",0,17.295617818832397,-150.60995324142894
4,1.0,0.0,0.1053,0.0,0.0,,21.0,52.0,53.0,sachs,2406,11,11.143790245056152,193.30814242362976,True,v2,original_ranking,4,"[(4, 5), (4, 6), (4, 9), (1, 10)]",0,15.902502298355103,-173.88895554652365
3,1.0,0.0,0.0789,0.0,0.0,,20.0,53.0,53.0,sachs,304,11,11.143790245056152,194.17991399765015,True,v2,original_ranking,3,"[(4, 9), (9, 10), (0, 9)]",0,14.884550333023071,-171.19987680244733
9,1.0,0.0,0.2368,0.0,0.0,,26.0,53.0,53.0,sachs,3391,11,11.143790245056152,195.5730767250061,True,v2,original_ranking,9,"[(8, 9), (3, 9), (6, 10), (4, 9), (4, 6), (4, 5), (0, 6), (9, 10), (1, 10)]",0,10.301129341125488,-61.31337233680666
6,1.0,0.0,0.1579,0.0,0.0,,23.0,52.0,53.0,sachs,359,11,11.143790245056152,194.91414189338684,True,v2,original_ranking,6,"[(5, 7), (0, 5), (0, 9), (1, 5), (1, 10), (5, 8)]",0,18.039072275161743,-57.5911627832531
8,0.875,0.0588,0.1842,0.0,0.0,,23.0,51.0,59.0,sachs,9096,11,11.143790245056152,196.06147503852844,True,v2,original_ranking,8,"[(1, 5), (0, 6), (5, 7), (6, 7), (4, 6), (2, 8), (2, 5), (4, 10)]",0,13.518279075622559,18.870176759146947
10,1.0,0.0,0.2632,0.0,0.0,,27.0,53.0,53.0,sachs,3533,11,11.143790245056152,193.90939831733704,True,v2,original_ranking,10,"[(8, 9), (4, 6), (4, 5), (5, 10), (1, 6), (0, 9), (0, 6), (9, 10), (3, 5), (6, 7)]",0,16.732882738113403,-14.13911397775826
7,1.0,0.0,0.1842,0.0,0.0,,23.0,52.0,52.0,sachs,4125,11,11.143790245056152,195.8706328868866,True,v2,original_ranking,7,"[(4, 6), (0, 6), (6, 7), (5, 7), (2, 5), (3, 7), (2, 10)]",0,16.08170461654663,-68.79732992995645
2,1.0,0.0,0.0526,0.0,0.0,,19.0,53.0,53.0,sachs,3094,11,11.143790245056152,196.40377402305603,True,v2,original_ranking,2,"[(4, 5), (4, 9)]",0,12.095958948135376,-133.2765557715147
7,1.0,0.0,0.1842,0.0,0.0,,24.0,51.0,52.0,sachs,6398,11,11.143790245056152,194.0156695842743,True,v2,original_ranking,7,"[(0, 6), (3, 4), (6, 7), (3, 6), (2, 5), (1, 10), (2, 9)]",0,13.570260763168335,-86.22918074973663
8,1.0,0.0,0.0485,0.0,0.0,,33.0,318.0,340.0,child,7816,20,566.9924612045288,12332.06714272499,True,v2,original_ranking,8,"[(9, 14), (7, 17), (7, 9), (7, 13), (9, 11), (8, 14), (12, 15), (6, 19)]",0,184.5922486782074,-1703.8938769231186
